,xpixels,ypixels,cell_type,sub_type_1,sub_type_2,sub_type_3,sub_type_4,sub_type_5
424,22506,7398,stroma,a_others,a_others,a_others,a_others,stroma2
425,19238,15962,immune,immune_1,immune_1,a_others,a_others,immune
426,8391,20766,immune,immune_2,immune_2,a_others,immune,immune
427,16963,13789,immune,a_others,a_others,a_others,a_others,immune
428,17214,13064,tumor,tumor_5,a_others,a_others,a_others,tumor2
429,16209,16257,immune,a_others,a_others,a_others,a_others,immune
430,19224,6677,tumor,tumor_1,a_others,a_others,a_others,tumor2
431,15693,8714,immune,a_others,a_others,a_others,a_others,immune
432,9907,22215,tumor,a_others,a_others,a_others,a_others,tumor1
433,7611,6405,tumor,a_others,a_others,a_others,a_others,tumor2
434,22251,5802,tumor,a_others,a_others,a_others,a_others,tumor2
435,21767,19150,stroma,a_others,a_others,a_others,a_others,stroma2
436,21748,6964,stroma,a_others,a_others,a_others,a_others,stroma2
437,6362,14676,stroma,a_others,a_others,a_others,a_others,stroma1
438,21500,9720,stroma,a_others,a_others,a_others,a_others,stroma2
439,12168,14812,stroma,stroma_1,a_others,stroma,a_others,stroma2
440,21509,15523,immune,a_others,a_others,a_others,a_others,immune
441,14194,19161,stroma,a_others,a_others,a_others,a_others,stroma2
442,20989,5369,tumor,a_others,a_others,a_others,a_others,tumor2
443,14931,5958,tumor,a_others,a_others,a_others,a_others,tumor2
444,16950,5665,immune,a_others,a_others,a_others,a_others,immune
445,8128,14238,stroma,a_others,a_others,a_others,a_others,stroma2
446,4345,16420,tumor,a_others,a_others,a_others,a_others,tumor1
447,14188,15099,tumor,tumor_4,a_others,tumor,a_others,tumor2
448,13676,10748,immune,a_others,a_others,a_others,a_others,immune
449,8622,6984,tumor,a_others,a_others,a_others,a_others,tumor2
450,5854,12936,tumor,a_others,a_others,a_others,a_others,tumor1
451,12178,21486,stroma,a_others,a_others,a_others,a_others,stroma2
452,20252,18862,tumor,a_others,a_others,a_others,a_others,tumor1
453,22762,9573,immune,a_others,a_others,a_others,a_others,immune
454,7372,14965,tumor,a_others,a_others,a_others,a_others,tumor1
455,22530,22776,tumor,a_others,a_others,a_others,a_others,tumor1
456,6628,23525,tumor,a_others,a_others,a_others,a_others,tumor1
457,5864,19319,tumor,a_others,a_others,a_others,a_others,tumor2
458,21756,12186,immune,a_others,a_others,a_others,a_others,immune
459,19730,7547,tumor,tumor_1,a_others,a_others,a_others,tumor2
460,10143,11043,stroma,a_others,a_others,a_others,a_others,stroma2
461,22509,9139,immune,a_others,a_others,a_others,a_others,immune
462,18981,13206,immune,a_others,a_others,a_others,a_others,immune
463,16467,20174,immune,a_others,a_others,a_others,a_others,immune
464,7128,20333,stroma,a_others,a_others,a_others,a_others,stroma1
465,13439,20758,stroma,a_others,a_others,a_others,a_others,stroma1
466,17227,21478,tumor,a_others,a_others,a_others,a_others,tumor2
467,19983,8272,tumor,tumor_1,a_others,a_others,a_others,tumor2
468,7373,15835,tumor,tumor_3,a_others,a_others,tumor,tumor1
469,18725,11030,tumor,tumor_5,a_others,a_others,a_others,tumor2
470,5597,9890,tumor,a_others,a_others,a_others,a_others,tumor2
471,10149,15106,tumor,a_others,a_others,a_others,a_others,tumor1
472,6104,11340,tumor,a_others,a_others,a_others,a_others,tumor2
473,20739,7545,tumor,tumor_1,a_others,a_others,a_others,tumor2
474,19732,9288,immune,a_others,a_others,a_others,a_others,immune
475,15691,7553,stroma,a_others,a_others,a_others,a_others,stroma2
476,11924,20180,tumor,a_others,a_others,a_others,a_others,tumor2
477,9151,22941,tumor,a_others,a_others,a_others,a_others,tumor1
478,18227,15093,stroma,a_others,a_others,a_others,a_others,stroma2
479,15955,15242,stroma,a_others,a_others,a_others,a_others,stroma2
480,21513,18135,stroma,a_others,a_others,a_others,a_others,stroma2
481,8369,6549,stroma,stroma_2,a_others,a_others,a_others,stroma1
482,20760,21182,immune,a_others,a_others,a_others,a_others,immune
483,14453,23368,stroma,a_others,a_others,a_others,a_others,stroma2
484,16197,8423,immune,a_others,a_others,a_others,a_others,immune
485,12928,16407,stroma,stroma_1,a_others,stroma,a_others,stroma2
486,10639,5240,tumor,a_others,a_others,a_others,a_others,tumor2
487,14442,16405,stroma,stroma_1,a_others,stroma,a_others,stroma2
488,5861,17288,tumor,tumor_3,a_others,a_others,tumor,tumor1
489,21262,19151,stroma,a_others,a_others,a_others,a_others,stroma2
490,12938,23371,stroma,a_others,a_others,a_others,a_others,stroma1
491,12926,15246,tumor,tumor_4,a_others,tumor,a_others,tumor2
492,18232,18575,tumor,tumor_2,a_others,a_others,a_others,tumor2
493,15705,17128,tumor,tumor_2,a_others,a_others,a_others,tumor2
494,4850,16709,tumor,a_others,a_others,a_others,a_others,tumor1
495,20995,9431,stroma,a_others,a_others,a_others,a_others,stroma2
496,7877,15254,stroma,a_others,a_others,a_others,a_others,stroma2
497,13189,22355,stroma,a_others,a_others,a_others,a_others,stroma1
498,17204,6390,immune,a_others,a_others,a_others,a_others,immune
499,6375,23381,immune,a_others,a_others,a_others,a_others,immune
500,11413,16409,tumor,a_others,a_others,a_others,a_others,tumor2
501,10647,10753,tumor,a_others,a_others,a_others,a_others,tumor2
502,6355,10324,stroma,a_others,a_others,a_others,a_others,stroma1
503,12165,13071,tumor,a_others,a_others,a_others,a_others,tumor1
504,11410,14378,stroma,a_others,a_others,a_others,a_others,stroma1
505,7111,9597,stroma,a_others,a_others,a_others,a_others,stroma1
506,4593,13663,tumor,a_others,a_others,a_others,a_others,tumor2
507,6621,18883,tumor,a_others,a_others,a_others,a_others,tumor1
508,7364,9742,stroma,a_others,a_others,a_others,a_others,stroma1
509,12930,18148,stroma,stroma_1,a_others,stroma,a_others,stroma2
510,13427,12634,tumor,tumor_4,a_others,tumor,a_others,tumor2
511,15455,18144,tumor,tumor_2,a_others,a_others,a_others,tumor2
512,16715,16836,tumor,tumor_2,a_others,a_others,a_others,tumor2
513,19240,17413,immune,immune_1,immune_1,a_others,a_others,immune
514,3849,22514,immune,a_others,a_others,a_others,a_others,immune
515,10655,15975,stroma,a_others,a_others,a_others,a_others,stroma2
516,11676,23518,stroma,a_others,a_others,a_others,a_others,stroma2
517,14441,15534,stroma,stroma_1,a_others,stroma,a_others,stroma2
518,4845,13228,tumor,a_others,a_others,a_others,a_others,tumor1
519,21241,5514,tumor,a_others,a_others,a_others,a_others,tumor2
520,11154,12202,stroma,a_others,a_others,a_others,a_others,stroma1
521,14932,6539,immune,a_others,a_others,a_others,a_others,immune
522,11924,20471,tumor,a_others,a_others,a_others,a_others,tumor2
523,22505,6527,tumor,a_others,a_others,a_others,a_others,tumor1
524,10905,14089,tumor,a_others,a_others,a_others,a_others,tumor1
525,13670,6686,immune,a_others,a_others,a_others,a_others,immune
526,19224,6967,tumor,tumor_1,a_others,a_others,a_others,tumor2
527,17986,22492,immune,a_others,a_others,a_others,a_others,immune
528,17227,21768,immune,a_others,a_others,a_others,a_others,immune
529,22758,6962,stroma,a_others,a_others,a_others,a_others,stroma2
530,14957,23077,immune,a_others,a_others,a_others,a_others,immune
531,10655,15685,stroma,a_others,a_others,a_others,a_others,stroma1
532,13435,17857,stroma,stroma_1,a_others,stroma,a_others,stroma2
533,16952,7116,stroma,a_others,a_others,a_others,a_others,stroma2
534,14435,11472,immune,a_others,a_others,a_others,a_others,immune
535,19996,16396,immune,immune_1,immune_1,a_others,a_others,immune
536,15946,9149,tumor,a_others,a_others,a_others,a_others,tumor2
537,13165,6687,tumor,a_others,a_others,a_others,a_others,tumor2
538,6876,20768,immune,immune_2,immune_2,a_others,immune,immune
539,11922,19310,stroma,a_others,a_others,a_others,a_others,stroma1
540,8119,8435,tumor,a_others,a_others,a_others,a_others,tumor2
541,9379,6837,stroma,stroma_2,a_others,a_others,a_others,stroma1
542,17734,23218,immune,a_others,a_others,a_others,a_others,immune
543,5600,11921,tumor,a_others,a_others,a_others,a_others,tumor2
544,16699,6391,stroma,a_others,a_others,a_others,a_others,stroma2
545,9382,9159,stroma,a_others,a_others,a_others,a_others,stroma2
546,16206,14516,immune,a_others,a_others,a_others,a_others,immune
547,10398,13219,tumor,a_others,a_others,a_others,a_others,tumor1
548,16721,21189,stroma,a_others,a_others,a_others,a_others,stroma2
549,14176,7555,tumor,a_others,a_others,a_others,a_others,tumor2
550,16213,19158,stroma,a_others,a_others,a_others,a_others,stroma2
551,17209,9872,immune,a_others,a_others,a_others,a_others,immune
552,18995,22491,stroma,a_others,a_others,a_others,a_others,stroma2
553,4093,16566,tumor,a_others,a_others,a_others,a_others,tumor2
554,5865,19900,tumor,a_others,a_others,a_others,a_others,tumor2
555,10901,11768,stroma,a_others,a_others,a_others,a_others,stroma1
556,19736,11609,stroma,a_others,a_others,a_others,a_others,stroma2
557,20996,10011,stroma,a_others,a_others,a_others,a_others,stroma2
558,10406,17862,stroma,a_others,a_others,a_others,a_others,stroma1
559,18471,10015,tumor,tumor_5,a_others,a_others,a_others,tumor2
560,13924,7701,tumor,a_others,a_others,a_others,a_others,tumor2
561,11148,7850,stroma,a_others,a_others,a_others,a_others,stroma2
562,18489,21331,stroma,a_others,a_others,a_others,a_others,stroma2
563,8647,23522,immune,immune_2,immune_2,a_others,immune,immune
564,7876,14384,tumor,a_others,a_others,a_others,a_others,tumor1
565,9887,9158,stroma,stroma_2,a_others,a_others,a_others,stroma1
566,5616,22366,tumor,a_others,a_others,a_others,a_others,tumor1
567,4591,12503,tumor,a_others,a_others,a_others,a_others,tumor2
568,15963,20464,stroma,a_others,a_others,a_others,a_others,stroma2
569,10918,22793,tumor,a_others,a_others,a_others,a_others,tumor2
570,23035,22775,stroma,a_others,a_others,a_others,a_others,stroma2
571,4103,23239,tumor,a_others,a_others,a_others,a_others,tumor2
572,5359,19320,stroma,a_others,a_others,a_others,a_others,stroma1
573,6627,23235,tumor,a_others,a_others,a_others,a_others,tumor1
574,11910,11476,tumor,a_others,a_others,a_others,a_others,tumor1
575,23263,6961,stroma,a_others,a_others,a_others,a_others,stroma2
576,20003,21039,stroma,a_others,a_others,a_others,a_others,stroma2
577,7888,22218,tumor,a_others,a_others,a_others,a_others,tumor1
578,13928,10602,tumor,a_others,a_others,a_others,a_others,tumor1
579,7617,10177,tumor,a_others,a_others,a_others,a_others,tumor2
580,15453,16983,immune,a_others,a_others,a_others,a_others,immune
581,19994,15526,tumor,a_others,a_others,a_others,a_others,tumor1
582,9145,19169,tumor,a_others,a_others,a_others,a_others,tumor1
583,11160,15974,tumor,a_others,a_others,a_others,a_others,tumor2
584,22758,6672,tumor,a_others,a_others,a_others,a_others,tumor1
585,9136,13076,tumor,a_others,a_others,a_others,a_others,tumor1
586,7379,19317,immune,a_others,a_others,a_others,a_others,immune
587,12429,20470,stroma,a_others,a_others,a_others,a_others,stroma2
588,18469,8564,stroma,a_others,a_others,a_others,a_others,stroma2
589,15941,5957,tumor,a_others,a_others,a_others,a_others,tumor2
590,12922,12925,stroma,a_others,a_others,a_others,a_others,stroma2
591,4605,21207,tumor,a_others,a_others,a_others,a_others,tumor2
592,17205,6971,stroma,a_others,a_others,a_others,a_others,stroma2
593,18985,15527,stroma,a_others,a_others,a_others,a_others,stroma2
594,14193,18581,stroma,a_others,a_others,a_others,a_others,stroma1
595,17963,7985,tumor,tumor_1,a_others,a_others,a_others,tumor2
596,20994,8851,tumor,a_others,a_others,a_others,a_others,tumor1
597,10653,14524,tumor,a_others,a_others,a_others,a_others,tumor1
598,12410,7993,stroma,a_others,a_others,a_others,a_others,stroma1
599,11656,10171,stroma,a_others,a_others,a_others,a_others,stroma1
600,19993,14945,immune,a_others,a_others,a_others,a_others,immune
601,17972,13498,stroma,a_others,a_others,a_others,a_others,stroma2
602,16718,18867,stroma,a_others,a_others,a_others,a_others,stroma2
603,17206,7841,stroma,a_others,a_others,a_others,a_others,stroma2
604,9388,12640,stroma,a_others,a_others,a_others,a_others,stroma1
605,20759,20312,immune,a_others,a_others,a_others,a_others,immune
606,19991,13495,immune,a_others,a_others,a_others,a_others,immune
607,19746,17992,tumor,a_others,a_others,a_others,a_others,tumor1
608,9647,16847,stroma,a_others,a_others,a_others,a_others,stroma1
609,14431,8861,tumor,a_others,a_others,a_others,a_others,tumor1
610,21000,12913,stroma,a_others,a_others,a_others,a_others,stroma2
611,22275,21180,stroma,a_others,a_others,a_others,a_others,stroma2
612,19984,8852,immune,a_others,a_others,a_others,a_others,immune
613,7624,14529,tumor,a_others,a_others,a_others,a_others,tumor1
614,20742,9286,stroma,a_others,a_others,a_others,a_others,stroma2
615,14199,22643,immune,a_others,a_others,a_others,a_others,immune
616,8137,20041,tumor,a_others,a_others,a_others,a_others,tumor1
617,18237,22057,immune,a_others,a_others,a_others,a_others,immune
618,13163,5526,tumor,a_others,a_others,a_others,a_others,tumor2
619,16449,8277,immune,a_others,a_others,a_others,a_others,immune
620,16447,7117,tumor,a_others,a_others,a_others,a_others,tumor2
621,9127,7273,stroma,stroma_2,a_others,a_others,a_others,stroma1
622,21998,5367,tumor,a_others,a_others,a_others,a_others,tumor2
623,16705,10453,stroma,a_others,a_others,a_others,a_others,stroma2
624,8127,13658,stroma,a_others,a_others,a_others,a_others,stroma1
625,10146,13074,tumor,a_others,a_others,a_others,a_others,tumor1
626,20993,8270,immune,a_others,a_others,a_others,a_others,immune
627,20002,20748,immune,a_others,a_others,a_others,a_others,immune
628,9902,18443,tumor,a_others,a_others,a_others,a_others,tumor1
629,13947,22789,stroma,a_others,a_others,a_others,a_others,stroma2
630,5864,19029,tumor,a_others,a_others,a_others,a_others,tumor1
631,19487,14076,stroma,a_others,a_others,a_others,a_others,stroma2
632,16447,6827,immune,a_others,a_others,a_others,a_others,immune
633,7113,10468,tumor,a_others,a_others,a_others,a_others,tumor1
634,20498,14654,stroma,a_others,a_others,a_others,a_others,stroma2
635,3843,18162,tumor,a_others,a_others,a_others,a_others,tumor1
636,8392,21927,immune,immune_2,immune_2,a_others,immune,immune
637,5345,10325,tumor,a_others,a_others,a_others,a_others,tumor2
638,15198,15388,stroma,stroma_1,a_others,stroma,a_others,stroma2
639,4348,18451,tumor,a_others,a_others,a_others,a_others,tumor2
640,19228,9869,immune,a_others,a_others,a_others,a_others,immune
641,23016,10298,stroma,a_others,a_others,a_others,a_others,stroma2
642,19997,17557,immune,immune_1,immune_1,a_others,a_others,immune
643,9146,19459,tumor,a_others,a_others,a_others,a_others,tumor1
644,7878,15834,tumor,tumor_3,a_others,a_others,tumor,tumor1
645,18236,20896,tumor,a_others,a_others,a_others,a_others,tumor2
646,16968,17561,tumor,tumor_2,a_others,a_others,a_others,tumor2
647,7889,23088,tumor,a_others,a_others,a_others,a_others,tumor1
648,13432,16116,tumor,tumor_4,a_others,tumor,a_others,tumor2
649,8386,17865,stroma,a_others,a_others,a_others,a_others,stroma1
650,13691,20613,tumor,a_others,a_others,a_others,a_others,tumor1
651,14182,11618,tumor,tumor_4,a_others,tumor,a_others,tumor2
652,8890,17284,stroma,a_others,a_others,a_others,a_others,stroma1
653,4099,20628,immune,a_others,a_others,a_others,a_others,immune
654,4100,21498,tumor,a_others,a_others,a_others,a_others,tumor2
655,17460,9146,stroma,a_others,a_others,a_others,a_others,stroma2
656,5095,11922,tumor,a_others,a_others,a_others,a_others,tumor2
657,3840,16131,tumor,a_others,a_others,a_others,a_others,tumor2
658,21010,19586,tumor,a_others,a_others,a_others,a_others,tumor1
659,22000,6528,tumor,a_others,a_others,a_others,a_others,tumor1
660,14178,8426,tumor,a_others,a_others,a_others,a_others,tumor1
661,20005,22489,immune,a_others,a_others,a_others,a_others,immune
662,19235,14511,stroma,a_others,a_others,a_others,a_others,stroma2
663,14696,17420,stroma,stroma_1,a_others,stroma,a_others,stroma2
664,7870,10612,stroma,a_others,a_others,a_others,a_others,stroma1
665,21015,22778,stroma,a_others,a_others,a_others,a_others,stroma2
666,14687,11617,immune,a_others,a_others,a_others,a_others,immune
667,8388,19315,tumor,a_others,a_others,a_others,a_others,tumor1
668,9908,22795,tumor,a_others,a_others,a_others,a_others,tumor2
669,10414,23374,tumor,a_others,a_others,a_others,a_others,tumor2
670,23285,21759,tumor,a_others,a_others,a_others,a_others,tumor1
671,16971,19302,tumor,a_others,a_others,a_others,a_others,tumor2
672,17216,14514,immune,a_others,a_others,a_others,a_others,immune
673,15456,19014,tumor,a_others,a_others,a_others,a_others,tumor2
674,21766,18860,stroma,a_others,a_others,a_others,a_others,stroma2
675,15943,7408,tumor,a_others,a_others,a_others,a_others,tumor2
676,11422,22502,stroma,a_others,a_others,a_others,a_others,stroma1
677,18237,21767,immune,a_others,a_others,a_others,a_others,immune
678,10405,17571,tumor,a_others,a_others,a_others,a_others,tumor1
679,16214,19449,stroma,a_others,a_others,a_others,a_others,stroma2
680,15463,23367,stroma,a_others,a_others,a_others,a_others,stroma2
681,10899,10607,tumor,a_others,a_others,a_others,a_others,tumor2
682,7621,13078,stroma,a_others,a_others,a_others,a_others,stroma1
683,15188,8715,stroma,a_others,a_others,a_others,a_others,stroma2
684,19493,17848,immune,a_others,a_others,a_others,a_others,immune
685,18491,22782,immune,a_others,a_others,a_others,a_others,immune
686,18720,7549,tumor,tumor_1,a_others,a_others,a_others,tumor2
687,7887,21347,tumor,a_others,a_others,a_others,a_others,tumor1
688,10393,9447,stroma,a_others,a_others,a_others,a_others,stroma2
689,16454,11179,tumor,tumor_5,a_others,a_others,a_others,tumor2
690,9885,7707,tumor,a_others,a_others,a_others,a_others,tumor1
691,7124,18012,tumor,a_others,a_others,a_others,a_others,tumor1
692,12935,21049,tumor,a_others,a_others,a_others,a_others,tumor2
